Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
439	500.0	0.0	500.0	500.0	500.0	87.73014	7.956792	94.15729	50.40306	1760000	0.004557038	338.8735	0.0	-48.197655	0.47389233	-2.4586916e-10	304.84826850891113
440	489.5	27.780388	500.0	416.0	489.5	85.79839	13.685563	95.65551	11.388056	1764000	-0.008118241	375.87988	0.0	-86.90089	0.476008	7.450579e-11	305.6701612472534
441	498.375	4.299346	500.0	487.0	498.375	87.73793	7.8387327	95.9862	35.120743	1768000	-0.0020286464	430.54663	0.0	-125.00803	0.47777456	-1.9147992e-09	306.32630133628845
442	500.0	0.0	500.0	500.0	500.0	88.69616	6.89018	98.45001	42.62701	1772000	-0.018214392	269.699	0.0	-93.8533	0.47143495	-5.5134297e-10	307.0095627307892
443	500.0	0.0	500.0	500.0	500.0	87.46264	13.776751	99.379456	46.50085	1776000	-0.026871515	315.591	0.0	-47.566017	0.4729432	-5.2154066e-11	307.6548285484314
444	500.0	0.0	500.0	500.0	500.0	88.60141	9.968172	98.93117	24.412117	1780000	0.010919162	294.70233	0.0	-48.67098	0.47499853	2.5331975e-10	308.3529348373413
445	500.0	0.0	500.0	500.0	500.0	83.89681	12.801125	98.615685	33.967674	1784000	-0.0042338157	436.94366	0.0	-130.60233	0.47590503	3.7252895e-11	309.0502917766571
446	495.75	11.244443	500.0	466.0	495.75	88.55159	9.325222	99.604416	58.766502	1788000	0.00024939748	433.66968	0.0	-91.975494	0.47446018	-1.1622906e-09	309.6879532337189
447	500.0	0.0	500.0	500.0	500.0	87.79778	5.3919024	97.89576	55.466084	1792000	0.0032375678	353.77502	0.0	-57.62033	0.47224826	6.109476e-10	310.3849790096283
448	456.75	114.42874	500.0	154.0	456.75	86.98714	7.759435	99.7841	52.680668	1796000	-0.0053743334	313.094	0.0	-119.97255	0.47352707	-1.0356307e-09	311.07868480682373
449	491.5	16.755596	500.0	450.0	491.5	88.02425	13.733054	99.91693	28.74931	1800000	-0.01862229	405.98407	0.0	-97.36156	0.47518495	-6.631017e-10	311.7476987838745
450	488.875	20.417135	500.0	442.0	488.875	81.426285	13.478477	92.58551	19.163258	1804000	0.00010463316	337.52582	0.0	-72.14605	0.47294396	7.525086e-10	312.44468998908997
451	446.375	95.39384	500.0	242.0	446.375	88.60888	9.048681	94.778465	31.470602	1808000	-0.0014508041	381.08142	0.0	-101.03955	0.46984825	-4.470349e-11	313.16171956062317
452	500.0	0.0	500.0	500.0	500.0	85.09905	10.8067465	94.92392	46.38624	1812000	-0.0050594145	420.6131	0.0	-71.85077	0.47339547	4.321337e-10	313.7880206108093
453	500.0	0.0	500.0	500.0	500.0	86.98047	6.3197017	95.17119	68.91447	1816000	-0.00023376197	335.1624	0.0	-46.982437	0.4718465	1.3411044e-10	314.4673867225647
454	497.5	6.6143785	500.0	480.0	497.5	89.0154	7.184944	94.56259	53.802517	1820000	-0.014576774	520.5303	0.0	-94.43848	0.47289383	-9.313226e-10	315.1867082118988
455	484.0	42.33202	500.0	372.0	484.0	88.28107	2.4996648	92.12737	78.44424	1824000	-0.0065514348	437.47562	0.0	-48.067123	0.4704575	5.2899124e-10	315.8350031375885
456	500.0	0.0	500.0	500.0	500.0	85.21019	3.9474082	89.66423	67.32916	1828000	0.0034505574	343.01434	0.0	-80.79758	0.47213382	-7.0035455e-10	316.5123188495636
457	465.75	90.61698	500.0	226.0	465.75	85.088936	9.485367	94.615524	43.28067	1832000	-0.0066662403	384.17285	0.0	-93.40817	0.4734574	-2.2351743e-10	317.22117471694946
458	500.0	0.0	500.0	500.0	500.0	86.906204	8.696328	93.552444	34.136055	1836000	-0.0036888476	448.24896	0.0	-118.601135	0.4748149	-1.3709068e-09	317.88888573646545
459	500.0	0.0	500.0	500.0	500.0	88.42247	5.0036683	93.525475	56.705296	1840000	-0.0019849828	364.11707	0.0	-59.49136	0.46966994	7.8976153e-10	318.54599595069885
460	500.0	0.0	500.0	500.0	500.0	89.26972	4.8818936	98.8638	71.09981	1844000	-0.00075200957	378.2644	0.0	-52.365585	0.47668886	-2.682209e-10	319.23018050193787
461	500.0	0.0	500.0	500.0	500.0	89.599846	5.720733	95.48338	72.37778	1848000	-0.009463137	332.3228	0.0	-25.680847	0.4705717	1.0281801e-09	319.92886304855347
462	483.125	41.705627	500.0	373.0	483.125	86.70164	6.402494	95.331245	63.798763	1852000	-0.008678027	459.32806	0.0	-114.92989	0.47185665	-1.1697412e-09	320.5774738788605
463	486.25	36.37908	500.0	390.0	486.25	84.32773	7.63205	94.177826	52.52152	1856000	-0.0051194355	369.4596	0.0	-126.485756	0.47309673	-5.8114524e-10	321.25597858428955
464	499.375	1.6535946	500.0	495.0	499.375	87.41203	11.000765	99.90798	36.88082	1860000	-0.0037169126	309.5137	0.0	-50.628525	0.4730035	-5.438924e-10	321.94006419181824
465	498.25	4.630065	500.0	486.0	498.25	85.11775	14.201534	99.16561	24.288832	1864000	-0.0015007379	431.7451	0.0	-151.7526	0.4766376	1.0952353e-09	322.6227514743805
466	497.75	5.9529405	500.0	482.0	497.75	82.96465	12.179692	93.9114	18.025671	1868000	-0.00673954	328.79425	0.0	-49.65802	0.4776445	1.4156104e-10	323.31619906425476
467	500.0	0.0	500.0	500.0	500.0	85.33089	8.666253	93.34165	42.503876	1872000	-0.0012441888	328.14996	0.0	-55.37712	0.47567418	-7.450582e-11	324.01405334472656
468	489.0	29.103264	500.0	412.0	489.0	88.42942	10.11891	95.543106	20.867735	1876000	-0.014082048	369.12836	0.0	-79.08209	0.4739737	8.940697e-11	324.6626982688904
469	469.75	80.03397	500.0	258.0	469.75	87.17038	9.7718115	92.06964	24.70978	1880000	-0.0014358563	346.09988	0.0	-75.26056	0.46658182	-2.2351743e-10	325.34825682640076
470	472.375	73.08888	500.0	279.0	472.375	84.27292	12.698928	93.76273	25.906122	1884000	-0.005902387	436.7436	0.0	-117.597984	0.47251183	9.089708e-10	326.0532751083374
471	458.25	110.46011	500.0	166.0	458.25	86.655426	8.597198	93.14094	59.58266	1888000	-0.009960525	433.99823	0.0	-66.43355	0.46849847	4.5448542e-10	326.70047640800476
472	500.0	0.0	500.0	500.0	500.0	86.88171	6.7893806	93.155876	67.385155	1892000	0.0005766349	416.3582	0.0	-48.081055	0.4681691	5.5134297e-10	327.37606143951416
473	494.375	14.882351	500.0	455.0	494.375	86.82462	7.4738197	92.77637	31.402817	1896000	-0.0029959376	377.36786	0.0	-74.71069	0.4718921	-1.6689301e-09	328.0652995109558
474	474.25	68.1281	500.0	294.0	474.25	88.506714	6.856615	95.86882	47.713215	1900000	-0.0044307243	332.62494	0.0	-127.723045	0.47102365	7.4505807e-10	328.7466459274292
475	495.375	12.2366	500.0	463.0	495.375	87.45189	10.192821	95.6239	22.777893	1904000	0.0029313648	367.34076	0.0	-83.6505	0.46856767	-1.3411039e-10	329.4490737915039
476	490.125	26.126795	500.0	421.0	490.125	87.63878	8.84112	93.049065	42.86033	1908000	-0.0015217327	397.32376	0.0	-86.08269	0.4700521	1.0579825e-09	330.1367154121399
477	490.875	24.14248	500.0	427.0	490.875	86.760155	11.089089	93.05691	30.801914	1912000	-0.002467718	383.88095	0.0	-73.73824	0.4705959	-7.1525574e-10	330.75677514076233
478	500.0	0.0	500.0	500.0	500.0	89.84794	2.576046	93.22595	77.123634	1916000	-0.0022520975	392.82495	0.0	-31.157257	0.46603638	-5.1409005e-10	331.4476571083069
479	487.375	33.40261	500.0	399.0	487.375	88.23905	6.7638845	94.54491	38.15556	1920000	-0.0067663183	357.37177	0.0	-45.104893	0.4685694	1.5422702e-09	332.1329824924469
480	500.0	0.0	500.0	500.0	500.0	86.61229	7.288355	94.03043	35.862495	1924000	0.0015706234	347.03912	0.0	-37.721832	0.46751702	-5.736947e-10	332.77062249183655
481	489.875	26.788233	500.0	419.0	489.875	88.651566	8.449418	96.35279	32.677708	1928000	-0.0043765735	400.73795	0.0	-92.88458	0.46663177	-9.909271e-10	333.47237491607666
482	500.0	0.0	500.0	500.0	500.0	88.738266	4.2887235	91.48936	45.24987	1932000	-0.0035558892	344.56622	0.0	-26.110466	0.46742016	4.0233136e-10	334.14913630485535
483	500.0	0.0	500.0	500.0	500.0	87.336296	7.35625	91.4139	30.26382	1936000	-0.005312113	255.98972	0.0	-54.072662	0.46590525	-2.1606689e-10	334.79533290863037
484	500.0	0.0	500.0	500.0	500.0	87.757515	9.205445	95.233376	38.928684	1940000	-0.0115743335	346.08865	0.0	-115.29971	0.46781608	1.6093255e-09	335.48810839653015
485	454.25	80.001175	500.0	295.0	454.25	89.88896	13.552287	102.40884	16.287903	1944000	-0.014286081	410.73795	0.0	-86.43981	0.46149343	-1.475215e-09	336.18985867500305
486	497.25	7.275816	500.0	478.0	497.25	82.42655	13.286672	93.75919	18.159697	1948000	-0.0060105277	359.89966	0.0	-82.47937	0.4681816	-8.2701446e-10	336.8266885280609
487	495.75	11.244443	500.0	466.0	495.75	87.06831	8.743441	96.75813	46.96423	1952000	-0.0055571916	434.07477	0.0	-147.4533	0.46622574	4.4703485e-10	337.51983165740967
488	495.75	11.244443	500.0	466.0	495.75	87.84246	11.651871	95.263245	12.259895	1956000	-0.011226738	367.60327	0.0	-77.42911	0.46497935	8.5681673e-10	338.20083713531494
489	500.0	0.0	500.0	500.0	500.0	87.68102	5.9546514	92.835495	52.684746	1960000	-0.0020847311	401.66632	0.0	-55.012115	0.4657299	8.940697e-10	338.84447169303894
490	500.0	0.0	500.0	500.0	500.0	87.21597	7.6828585	94.89	39.50296	1964000	0.0032303985	450.62738	0.0	-105.26255	0.46816194	-9.983778e-10	339.5274395942688
491	470.25	52.071465	500.0	366.0	470.25	87.82909	4.9111238	92.67937	54.199997	1968000	-0.02230649	456.61374	0.0	-99.540726	0.46497697	-5.5134286e-10	340.19245743751526
492	500.0	0.0	500.0	500.0	500.0	83.051544	8.143797	91.97355	39.660526	1972000	-0.009995205	314.85605	0.0	-81.49226	0.4668091	-3.2782554e-10	340.8445613384247
493	491.75	21.827448	500.0	434.0	491.75	87.77898	9.804887	96.32366	49.76148	1976000	-0.011161897	375.7969	0.0	-55.760086	0.4710701	1.6391277e-10	341.529278755188
494	489.0	29.103264	500.0	412.0	489.0	87.6997	6.98437	93.83024	45.466553	1980000	-0.0044573825	431.57928	0.0	-130.82523	0.47067785	7.450596e-12	342.22563910484314
495	491.0	16.530275	500.0	453.0	491.0	85.74006	10.482895	94.60292	38.656113	1984000	0.0010059308	276.21323	0.0	-94.28549	0.4677864	7.7486034e-10	342.90658354759216
496	495.5	11.905881	500.0	464.0	495.5	86.899185	14.839716	97.50574	28.335386	1988000	0.0014707521	374.5595	0.0	-70.83539	0.4684	-1.0952353e-09	343.60712933540344
497	483.75	42.993458	500.0	370.0	483.75	82.72976	14.204385	91.609	31.883093	1992000	-0.009363209	439.95245	0.0	-117.827774	0.4625962	-1.2889504e-09	344.25468254089355
498	499.125	2.3150325	500.0	493.0	499.125	88.08525	9.617431	93.09326	33.944077	1996000	0.003232915	455.17795	0.0	-106.209465	0.46721792	-9.685754e-10	344.94278931617737
499	480.0	42.41757	500.0	369.0	480.0	83.60951	10.323256	92.49323	26.565418	2000000	0.007504236	354.73676	0.0	-38.254753	0.46509326	9.23872e-10	345.9228799343109
