Epoch	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	Time
386	-29.40709	1.8727576	-27.11258	-31.394903	999.0	-2.6178267	0.09545047	-2.178083	-2.7256486	1548000	-0.11063261	0.49893165	0.0	-0.020245142	0.80578977	1.6540289e-09	271.50130105018616
387	-29.933304	0.42172718	-29.272436	-30.405954	999.0	-2.4464605	0.4682016	-0.78106827	-2.8639097	1552000	-0.099295005	0.6706889	0.0	-0.2482626	0.8054766	1.0132789e-09	272.34306025505066
388	-28.86496	1.4263349	-26.497248	-30.040976	999.0	-2.7445493	0.09637467	-1.9785385	-2.7923508	1556000	-0.09123395	0.46681887	0.0	-0.029215384	0.80516064	-3.129244e-10	273.09036445617676
389	-29.821762	1.1794102	-27.925407	-31.11995	999.0	-2.5586622	0.18861409	-1.7171421	-2.7272458	1560000	-0.09086574	0.38190725	0.0	-0.016074553	0.8048447	-1.8775463e-09	273.98113679885864
390	-30.26929	1.6421547	-27.65268	-32.16896	999.0	-2.801044	0.040544633	-2.547887	-2.8368208	1564000	-0.10881424	0.52199537	0.0	-0.10122	0.8045284	-1.4305115e-09	274.64048051834106
391	-28.434044	0.84401083	-27.562304	-29.77035	999.0	-2.7695885	0.24625885	-1.6272324	-3.0790014	1568000	-0.09476212	0.49486038	0.0	-0.049614124	0.8042068	-2.5928022e-09	275.37274980545044
392	-28.046682	1.4688742	-26.069283	-29.550398	999.0	-2.3162622	0.38604474	-1.1105145	-2.762734	1572000	-0.07330586	0.43879128	0.0	-0.10786258	0.8038845	4.9173837e-10	276.11585879325867
393	-30.0216	2.7190225	-27.363523	-34.48642	999.0	-2.5793917	0.13003148	-2.1089175	-2.7219245	1576000	-0.10340047	0.5394113	0.0	-0.031020924	0.8035686	1.0505319e-09	276.9887595176697
394	-29.823555	0.80479735	-28.887812	-30.980469	999.0	-2.5804608	0.29459426	-1.2689767	-2.7619429	1580000	-0.07970011	0.41691056	0.0	-0.040386833	0.80324894	1.4305115e-09	277.7672882080078
395	-29.700268	1.1393915	-28.178066	-31.390821	999.0	-2.7184522	0.05099488	-2.413586	-2.7508235	1584000	-0.093474396	0.42252588	0.0	-0.020424701	0.8029331	1.04308145e-10	278.5305857658386
396	-29.017738	2.2478218	-25.404692	-31.230066	999.0	-2.7258906	0.12900044	-2.1595728	-2.8226666	1588000	-0.10759753	0.4989805	0.0	-0.018168695	0.80261743	8.9406926e-11	279.3536629676819
397	-28.118029	1.7641267	-25.406242	-30.142681	999.0	-2.661705	0.051078092	-2.2193475	-2.6840117	1592000	-0.08370319	0.4218449	0.0	-0.100486204	0.8022958	-8.1956386e-10	280.32824325561523
398	-29.81702	1.4298414	-28.22789	-32.085316	999.0	-2.2062564	0.49316266	-0.7087254	-2.7701697	1596000	-0.09274463	0.72114927	0.0	-0.31230184	0.8019773	1.5944244e-09	281.29212737083435
399	-28.665245	0.9366592	-27.459692	-29.60028	999.0	-2.7549508	0.11313655	-2.1913517	-2.8437643	1600000	-0.08088172	0.35430777	0.0	-0.03076186	0.8016583	-4.3958426e-10	282.0148093700409
400	-29.467655	0.74859756	-28.56863	-30.647839	999.0	-2.5783613	0.18594307	-1.8502591	-2.7561896	1604000	-0.08459373	0.32052022	0.0	-0.00976764	0.8013433	1.423061e-09	282.8189785480499
401	-28.977589	0.6452697	-28.248732	-30.005007	999.0	-2.624103	0.3136549	-1.3348569	-2.888802	1608000	-0.10691282	0.39660427	0.0	-0.022650406	0.80103064	-2.7567149e-10	283.4696750640869
402	-28.086994	0.6593686	-27.01095	-28.65786	999.0	-2.710255	0.23524383	-1.7712919	-2.963457	1612000	-0.07586698	0.36668798	0.0	-0.056678772	0.8007125	8.493662e-10	284.1586239337921
403	-28.927856	0.76718026	-28.145777	-30.137505	999.0	-2.5643563	0.082420364	-2.2570877	-2.6774669	1616000	-0.09395085	0.37999094	0.0	-0.050181117	0.80039984	-7.82311e-10	284.96594738960266
404	-29.462534	1.4523622	-27.867592	-31.776852	999.0	-2.5167508	0.27875647	-1.356787	-2.8925323	1620000	-0.10383312	0.42632335	0.0	-0.030855026	0.80008584	-1.348555e-09	285.84634494781494
405	-29.926695	1.0328524	-28.31932	-31.057781	999.0	-2.5113385	0.45632792	-1.0968771	-2.9738095	1624000	-0.10893595	0.48774207	0.0	-0.07659182	0.799767	-2.30968e-09	286.6188666820526
406	-28.341736	0.7492109	-27.092432	-29.038605	999.0	-2.7750845	0.2779013	-1.6559422	-3.3719587	1628000	-0.08355648	0.3106388	0.0	-0.11513653	0.7994437	8.19564e-11	287.49040269851685
407	-27.731522	0.44988444	-27.082098	-28.211714	999.0	-2.4950273	0.29090863	-1.6740224	-2.8401272	1632000	-0.07280141	0.32064247	0.0	-0.023743607	0.7991234	1.5944244e-09	288.2537798881531
408	-28.901188	1.3833718	-26.616995	-30.342154	999.0	-2.4874578	0.19677751	-1.52411	-2.6548815	1636000	-0.0769167	0.41191375	0.0	-0.045829788	0.79880947	-1.1622906e-09	288.9985456466675
409	-29.102236	1.038943	-28.226244	-30.870243	999.0	-2.5941796	0.0296783	-2.3347745	-2.6785855	1640000	-0.08187966	0.4221804	0.0	-0.018923558	0.7985004	1.527369e-09	289.74964570999146
410	-29.219555	0.8704484	-28.009613	-30.440248	999.0	-2.5854537	0.13802741	-1.9433105	-2.703964	1644000	-0.06627126	0.36611757	0.0	-0.0295519	0.7981944	6.854534e-10	290.3933684825897
411	-30.018091	1.1421804	-28.325686	-31.486189	999.0	-2.581101	0.1696263	-1.8343086	-2.6790495	1648000	-0.08670481	0.35849398	0.0	-0.04478147	0.79789543	-1.4528632e-09	291.9543662071228
412	-29.10122	1.1667267	-27.481024	-30.770819	999.0	-2.8523626	0.089181915	-2.3056202	-2.9209726	1652000	-0.07758092	0.39794144	0.0	-0.10584294	0.79759616	6.183982e-10	293.0494227409363
413	-28.079914	0.57266134	-27.5463	-29.03832	999.0	-2.771891	0.13781762	-2.3275027	-2.9120104	1656000	-0.09299563	0.42917296	0.0	-0.08088036	0.7973003	1.4156101e-10	293.852370262146
414	-28.795626	0.70116836	-28.096367	-29.572704	999.0	-2.2165844	0.4133526	-0.7237142	-2.7953513	1660000	-0.104684055	0.6801659	0.0	-0.24247214	0.7970014	2.0116564e-10	294.9888105392456
415	-29.231285	2.1468112	-25.864388	-31.65307	999.0	-2.5303907	0.2350271	-0.9733335	-2.7805338	1664000	-0.08296612	0.40836453	0.0	-0.03111884	0.7966969	-9.23872e-10	295.9406404495239
416	-28.480717	0.61359453	-27.469059	-29.12476	999.0	-2.631016	0.18734595	-1.856278	-2.8438406	1668000	-0.08388228	0.32879817	0.0	-0.0406418	0.7963938	-1.6391276e-10	296.9997386932373
417	-28.625507	0.91720545	-27.70836	-29.863783	999.0	-2.5525818	0.3688469	-0.63100237	-2.8962245	1672000	-0.10054059	0.29644352	0.0	-0.01608998	0.7960917	1.6540289e-09	297.79426550865173
418	-28.821323	0.3987855	-28.150702	-29.137447	999.0	-2.649149	0.3361856	-1.0742419	-2.898644	1676000	-0.08633402	0.33580136	0.0	-0.026377477	0.7957857	-2.98023e-11	298.4749722480774
419	-29.35802	1.5267586	-28.036177	-31.90387	999.0	-2.6001656	0.3177446	-0.7903108	-2.7371008	1680000	-0.09724837	0.46419382	0.0	-0.040373795	0.79548013	-1.348555e-09	300.1848781108856
420	-28.83257	1.5797333	-26.996254	-31.330715	999.0	-2.6941402	0.056048386	-2.166553	-2.7258368	1684000	-0.10483968	0.40689063	0.0	-0.026357703	0.79517174	-3.9488068e-10	301.151495218277
421	-30.141983	1.3896407	-28.309072	-31.50853	999.0	-2.3744082	0.3439109	-1.3772187	-2.6887286	1688000	-0.10188553	0.5024324	0.0	-0.1353434	0.79485834	-3.6507836e-10	302.0698368549347
422	-29.656227	0.98313445	-28.305048	-31.003946	999.0	-2.7849278	0.17296618	-2.053224	-2.932633	1692000	-0.09115543	0.32891214	0.0	-0.053236738	0.79454064	1.5422701e-09	302.93033599853516
423	-29.050964	1.6688116	-26.930687	-30.855373	999.0	-2.9998074	0.08269471	-2.4615948	-3.0739315	1696000	-0.08523657	0.49292487	0.0	-0.16913755	0.7942241	1.7061829e-09	304.1162803173065
424	-29.04337	1.3313265	-27.44066	-30.48662	999.0	-2.28579	0.5275904	-0.41695923	-2.851754	1700000	-0.058219817	0.6302983	0.0	-0.25090963	0.79390895	6.183981e-10	305.5678970813751
425	-28.738218	0.7071667	-27.92218	-29.845724	999.0	-2.6145961	0.21913022	-1.1265461	-2.7398107	1704000	-0.0745265	0.29533294	0.0	-0.010592591	0.7936055	-8.270145e-10	306.7385115623474
426	-27.985714	2.0877657	-24.555765	-29.819496	999.0	-2.5393345	0.18934475	-1.6964929	-2.7132075	1708000	-0.08205851	0.31258875	0.0	-0.019065864	0.79330665	7.82311e-10	307.61683225631714
427	-27.889963	0.5098609	-27.187256	-28.427408	999.0	-2.5450935	0.19836597	-1.6967822	-2.7085896	1712000	-0.095689125	0.43390948	0.0	-0.016475968	0.79300904	6.705525e-11	308.60783648490906
428	-29.269665	0.7913511	-28.230267	-30.086124	999.0	-2.5411727	0.036752082	-2.2276778	-2.568375	1716000	-0.09858996	0.44985607	0.0	-0.023233652	0.79270804	-1.2069941e-09	309.7407867908478
429	-27.422722	1.0275253	-26.166462	-28.808464	999.0	-2.6698472	0.07972791	-2.1263626	-2.7181551	1720000	-0.08965413	0.36947626	0.0	-0.059505943	0.79240376	7.227063e-10	310.99896454811096
430	-28.964348	0.7347103	-27.86312	-29.752127	999.0	-2.361043	0.20359382	-1.6135421	-2.598143	1724000	-0.09075152	0.40163344	0.0	-0.06985327	0.7920986	-8.866191e-10	312.95189809799194
431	-3.1811314	44.72419	74.232285	-30.455643	975.25	-2.3950834	0.43913478	-0.7579385	-2.8420525	1728000	-0.0126581825	126.99759	0.0	-34.5924	0.7917921	8.8661906e-10	313.8297116756439
432	-28.928516	0.91090345	-27.860348	-30.128277	999.0	-1.8536719	0.31022117	-0.10318607	-2.1130202	1732000	-0.099590026	0.9727791	0.0	-0.57178175	0.79151195	-8.046628e-10	314.6367280483246
433	-28.750546	1.2363634	-27.296064	-30.66303	999.0	-1.1900982	4.0272517	21.846851	-2.7956932	1736000	-0.003228575	17.863014	0.0	-17.446922	0.7912252	-5.5879357e-10	315.55190992355347
434	-27.50769	1.9236997	-24.6368	-29.495562	999.0	-2.6879404	0.032092582	-2.3591397	-2.6997304	1740000	-0.07490975	0.41698307	0.0	-0.037855826	0.7909662	-7.897616e-10	316.3664894104004
435	-28.440506	1.084551	-27.215986	-29.883749	999.0	-2.4810545	0.076826535	-1.9486382	-2.51382	1744000	-0.10820297	0.43265343	0.0	-0.016370818	0.7907068	-8.642673e-10	317.86787128448486
436	-28.462667	1.0678836	-27.098848	-30.088318	999.0	-2.462467	0.3346861	1.5078707	-2.61833	1748000	-0.07217088	0.41571116	0.0	-0.046335183	0.79043615	-1.1026859e-09	319.18463587760925
437	-28.42374	1.6976573	-26.52389	-30.978731	999.0	-2.6258428	0.059374657	-2.1697102	-2.6556177	1752000	-0.07788563	0.34874728	0.0	-0.0030210614	0.7901674	2.4959443e-09	320.0736598968506
438	-28.632666	1.1286666	-26.790085	-29.82338	999.0	-2.5750914	0.08330993	-1.8002676	-2.605443	1756000	-0.09213434	0.38748327	0.0	-0.020032689	0.7898986	1.9446014e-09	321.04127955436707
439	-28.449951	0.2983808	-28.15781	-28.917532	999.0	-2.6345284	0.06166874	-2.2078824	-2.6664295	1760000	-0.10816635	0.45655808	0.0	-0.011410482	0.789625	1.4901161e-09	322.14157724380493
440	-27.673067	0.79703593	-26.410099	-28.540022	999.0	-2.5405166	0.16955549	-1.329265	-2.622231	1764000	-0.092135794	0.36815485	0.0	-0.003828846	0.7893413	1.1622906e-09	323.29769563674927
441	-29.666592	0.92808366	-28.440208	-30.688494	999.0	-2.490145	0.11546977	-1.802437	-2.5652132	1768000	-0.10261027	0.48443198	0.0	-0.03464392	0.7890543	-4.0233133e-10	325.0028932094574
442	-28.693325	0.8397434	-27.763214	-30.025274	999.0	-2.6971867	0.077239595	-2.1440525	-2.740463	1772000	-0.09441613	0.4332987	0.0	-0.015917294	0.7887605	-6.780028e-10	326.105021238327
443	-29.086061	0.6141518	-28.315609	-29.732412	999.0	-2.5534668	0.082277186	-2.024048	-2.6096344	1776000	-0.08682201	0.3694747	0.0	-0.011163853	0.7884634	1.9818545e-09	327.03220534324646
444	-29.2453	0.90286684	-27.795265	-30.279951	999.0	-2.5369358	0.2717055	-1.2097929	-2.6891046	1780000	-0.09464042	0.44760996	0.0	-0.041795798	0.7881659	-4.4703485e-10	328.05177307128906
445	-29.145357	1.4693325	-27.025434	-31.13672	999.0	-2.6799963	0.07307563	-2.04938	-2.7153046	1784000	-0.08228663	0.43984833	0.0	-0.0024731457	0.7878658	2.9057262e-10	328.7343227863312
446	-28.15857	0.6983432	-26.975693	-28.685598	999.0	-2.636522	0.08928936	-1.7816665	-2.6818426	1788000	-0.083912686	0.37968928	0.0	-0.01893358	0.78756744	3.017485e-09	329.5100338459015
447	-28.646784	1.0022417	-27.28385	-29.934906	999.0	-2.524519	0.25964448	-0.7501376	-2.6373794	1792000	-0.0821795	0.42793837	0.0	-0.009360731	0.78726965	5.215406e-11	330.3119113445282
448	-27.847813	2.1952746	-26.366016	-31.63109	999.0	-2.6098325	0.060702942	-2.064963	-2.6447566	1796000	-0.07686145	0.3385898	0.0	-0.03501095	0.78697354	-1.0207295e-09	331.1127429008484
449	-28.156456	0.6056261	-27.491707	-29.121275	999.0	-2.4528863	0.29058105	-0.90788805	-2.6339831	1800000	-0.08743136	0.35557392	0.0	-0.02412811	0.78667974	2.9057262e-10	331.8267719745636
450	-28.551228	1.2148665	-26.912054	-30.182518	999.0	-2.50559	0.23204839	-1.1811144	-2.6732638	1804000	-0.08855272	0.33818775	0.0	-0.024257634	0.7863852	9.834766e-10	332.56083846092224
451	-28.186752	1.6779662	-25.67816	-30.1574	999.0	-2.6332526	0.20571642	-0.9420416	-2.722309	1808000	-0.0893597	0.35122097	0.0	-0.029235564	0.7860894	5.885959e-10	333.2963089942932
452	-27.910927	1.686873	-25.973467	-30.517351	999.0	-2.5638041	0.24381275	-1.1062602	-2.7089276	1812000	-0.10061644	0.39359844	0.0	-0.010082461	0.7857929	1.9818545e-09	334.00237131118774
453	-28.080597	2.1161346	-26.315212	-31.684475	999.0	-2.601806	0.11825816	-2.0544686	-2.691314	1816000	-0.09695407	0.39778912	0.0	-0.06265053	0.78549117	1.1473894e-09	334.69444942474365
454	-27.52684	0.8650886	-26.06012	-28.288029	999.0	-2.3616185	0.42034847	-0.82842106	-2.8031383	1820000	-0.0902712	0.42478472	0.0	-0.053177796	0.78518605	8.4191565e-10	335.46139121055603
455	-28.948486	0.7395049	-28.229984	-30.187536	999.0	-2.5679858	0.20782712	-1.726538	-2.763401	1824000	-0.10283615	0.46085453	0.0	-0.025512569	0.78488	-7.525086e-10	336.20480823516846
456	-27.845043	0.47532287	-27.250416	-28.578264	999.0	-2.6156006	0.15581997	-1.6721555	-2.7085633	1828000	-0.08088577	0.30227637	0.0	-0.018233024	0.7845699	-9.76026e-10	336.968790769577
457	-27.755165	0.9975809	-26.757936	-29.277164	999.0	-2.525139	0.2491113	-1.4122057	-2.6780224	1832000	-0.065527216	0.32944125	0.0	-0.043578718	0.7842628	1.6167759e-09	337.6460666656494
458	-27.701357	0.53011763	-26.811918	-28.176922	999.0	-2.5010607	0.07355443	-1.9906082	-2.5439594	1836000	-0.10730699	0.44452336	0.0	-0.0010760278	0.7839633	-7.45054e-12	338.6157851219177
459	-27.5387	1.1999567	-26.007917	-28.829157	999.0	-2.4455884	0.149365	-1.22839	-2.515994	1840000	-0.09434224	0.35753343	0.0	-0.00812456	0.7836568	1.348555e-09	340.1461238861084
460	-29.025448	0.83432096	-27.629028	-29.756079	999.0	-2.5696547	0.05675877	-2.0124795	-2.6005342	1844000	-0.075564906	0.32413784	0.0	-0.017078184	0.7833484	-1.4901161e-10	340.9263687133789
461	-27.560368	0.89808995	-26.880333	-29.09771	999.0	-2.453073	0.585161	6.1869564	-2.6992304	1848000	-0.04413423	0.45024604	0.0	-0.1756148	0.7830449	9.164213e-10	341.782258272171
462	-28.439323	0.84924245	-27.49885	-29.40957	999.0	-2.4188535	0.33277297	-0.8608575	-2.5772066	1852000	-0.09118175	0.45291805	0.0	-0.068250395	0.78275675	1.3113022e-09	342.5138051509857
463	-28.286518	0.9464051	-27.50622	-29.838093	999.0	-2.5671136	0.029914394	-2.349186	-2.5843477	1856000	-0.077401474	0.36988246	0.0	-0.06460813	0.7824651	-1.4901143e-11	343.2463345527649
464	-27.676155	0.66470623	-26.576717	-28.285004	999.0	-2.5383291	0.15583839	-1.8073568	-2.6746316	1860000	-0.090099886	0.38082933	0.0	-0.013851307	0.78217626	1.9669533e-09	344.2150650024414
465	-29.368279	0.82720834	-28.159485	-30.330927	999.0	-2.5017095	0.15305318	-1.5494106	-2.5736341	1864000	-0.09043768	0.3724401	0.0	-0.04694131	0.78188485	1.6316772e-09	344.93751192092896
466	-27.238968	0.9712123	-26.204742	-28.575615	999.0	-2.6508598	0.21506561	-1.6460304	-2.8266776	1868000	-0.07497703	0.41179007	0.0	-0.041316047	0.7815917	-7.5995926e-10	345.5657560825348
467	-28.143024	0.9374012	-27.112873	-29.567047	999.0	-2.5096443	0.2968554	-0.6126305	-2.6662405	1872000	-0.10466164	0.26273173	0.0	-0.013185892	0.7813017	-1.9893052e-09	346.3857035636902
468	-28.44363	0.723762	-27.3703	-29.285305	999.0	-2.3711624	0.33270136	-0.65330726	-2.7473776	1876000	-0.09525483	0.47344583	0.0	-0.071203865	0.7810044	-1.7732382e-09	347.1007869243622
469	-27.797619	1.1205393	-25.902718	-28.822899	999.0	-2.617228	0.08755277	-2.0703008	-2.6956682	1880000	-0.094941065	0.35413766	0.0	-0.012885701	0.78070444	-1.4156107e-10	347.8027083873749
470	-28.502293	0.44055104	-27.900478	-29.033876	999.0	-2.4898856	0.20909894	-1.1758183	-2.5949283	1884000	-0.08596072	0.2648496	0.0	-0.023860123	0.7804013	8.7916846e-10	348.46313428878784
471	-27.373638	1.6161172	-25.245136	-29.78242	999.0	-2.30384	0.4344688	-0.27771783	-2.7698958	1888000	-0.090945736	0.32228115	0.0	-0.037429594	0.7800993	2.2873283e-09	349.34797716140747
472	-26.722958	0.23870704	-26.47294	-27.055254	999.0	-2.658957	0.2035533	-1.799091	-2.866292	1892000	-0.07381406	0.3008308	0.0	-0.08441515	0.77979594	7.674097e-10	350.73855543136597
473	-27.885422	0.8644886	-26.949903	-29.270866	999.0	-2.4487333	0.33805895	-1.047323	-2.736676	1896000	-0.07907314	0.32039282	0.0	-0.017281167	0.7794971	1.1771917e-09	351.6514239311218
474	-28.790703	0.9547704	-27.628298	-30.177763	999.0	-2.476332	0.24364601	-1.7115786	-2.749508	1900000	-0.08803923	0.31277457	0.0	-0.039164495	0.77920115	9.536744e-10	353.1569046974182
475	-27.294704	0.5465147	-26.39404	-27.866743	999.0	-2.4154196	0.43028474	-1.1960368	-2.9852924	1904000	-0.063062504	0.38550416	0.0	-0.06533366	0.77890426	2.577901e-09	355.2323727607727
476	-28.36369	0.6551863	-27.745342	-29.31156	999.0	-2.6168146	0.19817266	-1.4775026	-2.742014	1908000	-0.081165165	0.30218005	0.0	-0.020302396	0.77861476	-6.780029e-10	358.1312735080719
477	-27.774542	0.98600334	-26.177557	-28.85394	999.0	-2.524695	0.20997608	-1.7822535	-2.7653587	1912000	-0.0930268	0.34493682	0.0	-0.0039602965	0.7783265	1.0430812e-10	360.9181659221649
478	-29.254227	1.003219	-27.564278	-30.187246	999.0	-2.3973613	0.44425973	-0.015133917	-2.701203	1916000	-0.099693604	0.4713272	0.0	-0.11668067	0.7780346	-1.3411044e-09	376.28543734550476
479	-27.503056	0.6496888	-26.670122	-28.151186	999.0	-2.7521443	0.042764433	-2.4850795	-2.7918258	1920000	-0.077675	0.42283207	0.0	-0.10280691	0.7777382	-8.9406926e-11	386.99103140830994
480	-27.731478	0.6401644	-26.746025	-28.535635	999.0	-2.1721077	0.40216282	-0.588399	-2.6077182	1924000	-0.104251444	0.36903638	0.0	-0.13751434	0.7774445	-1.1175877e-10	394.9337146282196
481	-27.62733	1.8224883	-25.21118	-29.7736	999.0	-2.650938	0.20031053	-1.8429148	-2.8446736	1928000	-0.09406281	0.39625716	0.0	-0.023563161	0.7771436	-2.6524067e-09	399.4025528430939
482	-26.459442	0.47806677	-25.653963	-26.907429	999.0	-2.459419	0.2693301	-0.9942744	-2.6560414	1932000	-0.09276737	0.3334891	0.0	-0.018519804	0.77684045	-8.3446494e-10	401.4709243774414
483	-26.625948	1.0774717	-25.220184	-27.7791	999.0	-2.4753008	0.09858384	-1.9417844	-2.538284	1936000	-0.072416194	0.30317074	0.0	-0.0069563203	0.7765365	-2.3841856e-10	402.36590576171875
484	-28.458641	1.0344436	-26.930716	-29.479385	999.0	-2.3836973	0.11231867	-1.6748649	-2.460981	1940000	-0.07791866	0.3530884	0.0	-0.04031481	0.77623737	1.758337e-09	403.18155813217163
485	-27.235958	1.4414856	-25.656324	-28.79992	999.0	-2.560027	0.051308464	-2.1452367	-2.596352	1944000	-0.09551726	0.3948963	0.0	-0.06089387	0.7759405	7.376074e-10	403.92556643486023
486	-27.16581	1.1056004	-25.33292	-28.227678	999.0	-2.480917	0.41698712	0.087495744	-2.7383091	1948000	-0.08779717	0.40347278	0.0	-0.10302106	0.77564096	1.1771917e-09	404.8197717666626
487	-27.137102	0.9091938	-25.571262	-27.782267	999.0	-2.4419696	0.098702215	-1.7779689	-2.5079167	1952000	-0.09468199	0.3390197	0.0	-0.016945831	0.7753409	-2.667308e-09	405.6755836009979
488	-27.052319	1.4687119	-25.519192	-28.661602	999.0	-2.460925	0.14041118	-1.9569898	-2.579073	1956000	-0.09001875	0.33292624	0.0	-0.012315936	0.7750382	1.7732382e-09	406.611177444458
489	-28.10215	1.361024	-26.263498	-30.071966	999.0	-2.4699893	0.030349841	-2.3117883	-2.493456	1960000	-0.0898864	0.4234593	0.0	-0.00574442	0.77473485	1.1920931e-10	407.5783474445343
490	-28.00357	1.1534623	-26.015726	-28.848059	999.0	-2.4775069	0.12726635	-1.6433476	-2.5732656	1964000	-0.09382291	0.33448333	0.0	-0.02841591	0.7744311	-1.6465782e-09	409.5903925895691
491	-27.409327	0.9707369	-26.069023	-28.68825	999.0	-2.63898	0.20983157	-1.2696781	-2.75375	1968000	-0.088787794	0.31810462	0.0	-0.037620813	0.77412534	1.7136337e-10	410.85186409950256
492	-27.627941	0.6082689	-26.886261	-28.407448	999.0	-2.5223002	0.18212545	-1.825418	-2.6834705	1972000	-0.088913605	0.32975084	0.0	-0.019703627	0.7738189	1.8924475e-09	411.9967517852783
493	-27.409546	1.2450804	-26.621206	-29.564602	999.0	-2.4407053	0.38826275	-0.18249846	-2.7566395	1976000	-0.06329767	0.29934132	0.0	-0.04736302	0.7735132	-2.2500755e-09	412.823664188385
494	-27.290695	1.1308998	-26.334534	-29.216026	999.0	-2.4502213	0.31895983	-0.33539033	-2.673738	1980000	-0.07906176	0.28772765	0.0	-0.03199562	0.7732156	9.76026e-10	413.66473150253296
495	-27.449625	0.9616135	-26.351059	-28.644993	999.0	-2.5098107	0.19640361	-1.5605344	-2.7255597	1984000	-0.09347062	0.37984893	0.0	-0.0072429217	0.77292085	1.3634562e-09	414.46193957328796
496	-27.135399	1.2969081	-24.896832	-28.002216	999.0	-2.2128735	0.5414056	1.5339583	-2.7005649	1988000	-0.09172787	0.54858124	0.0	-0.21664506	0.7726231	-2.3767353e-09	415.32578015327454
497	-27.610641	1.3885663	-25.72057	-29.258554	999.0	-2.5219173	0.08988596	-2.1585968	-2.607753	1992000	-0.097372435	0.38485113	0.0	-0.0044457465	0.7723236	4.097819e-10	416.0330054759979
498	-28.235298	1.016423	-27.305754	-29.949226	999.0	-2.4655135	0.21489197	-0.8802534	-2.5797155	1996000	-0.08323747	0.30279928	0.0	-0.026531462	0.7720203	8.940697e-10	416.82474517822266
499	-27.34196	0.16742517	-27.07555	-27.538582	999.0	-2.52792	0.18697195	-1.5097553	-2.6898785	2000000	-0.10202508	0.31456634	0.0	-0.010779671	0.7717184	-1.1771917e-09	417.60017943382263
